V1,V2,V3,V4,V5,V6
7511.318359375,7568.698,7651.9917,7739.7275,7784.5205,7773.045
1378.36767578125,1381.9062,1387.4502,1405.9099,1399.1865,1410.5691
6843.67236328125,6880.6772,6944.998,6989.591,6971.964,6970.096
1593.3294677734375,1610.9535,1619.5624,1630.0492,1612.9062,1613.3124
4040.18505859375,4064.4631,4086.216,4119.6226,4105.4443,4112.3394
1434.7489013671875,1442.8561,1447.5858,1453.5028,1445.7754,1442.8984
10840.7197265625,10910.666,10986.619,11066.864,11105.484,11101.193
1624.793701171875,1630.6167,1635.8159,1655.3645,1652.3143,1670.0607
4212.86865234375,4240.215,4287.4,4325.421,4317.427,4301.731
4250.01513671875,4320.665,4449.6963,4574.497,4665.0303,4683.6445
3989.150390625,4001.6243,4016.7715,4048.4658,4037.1372,4069.0862
1887.4534912109375,1902.8445,1898.8726,1910.5123,1911.9467,1949.4034
1486.62158203125,1497.0438,1502.2673,1519.902,1509.9459,1507.0939
2879.67431640625,2882.1624,2907.8716,2957.355,2938.8333,2963.2295
4564.2783203125,4560.591,4562.277,4591.5312,4586.478,4582.1646
5157.611328125,5177.5376,5212.6533,5245.809,5246.299,5224.9844
6592.544921875,6624.1797,6663.0557,6725.1807,6696.9766,6728.4204
1438.239501953125,1447.463,1451.6791,1459.51,1452.214,1450.9401
3860.076416015625,3930.375,4069.0928,4206.3066,4353.671,4421.338
3201.99365234375,3241.0278,3297.7668,3350.7786,3378.3198,3382.4614
3077.399658203125,3081.6814,3110.595,3135.9004,3137.44,3135.708
1399.0191650390625,1417.3933,1469.1982,1515.8993,1551.1165,1580.9745
3575.791259765625,3678.4207,3886.2559,4052.0088,4256.4087,4443.6323
3985.24072265625,4120.9897,4360.026,4555.9766,4747.2056,4906.563
4164.73876953125,4302.164,4561.049,4780.017,5074.256,5314.893
3543.744140625,3681.5498,3932.8428,4164.449,4482.908,4743.465
4472.056640625,4612.988,4866.546,5085.9033,5390.1733,5626.041
3993.931884765625,4137.8906,4393.949,4616.9673,4924.9453,5172.743
3775.489013671875,3878.8145,4118.368,4351.5723,4650.581,4821.4434
4126.900390625,4247.594,4516.664,4734.7983,4987.259,5199.857
6196.4736328125,6430.65,7004.2637,7474.9824,7997.7393,8437.707
17713.794921875,18415.617,20147.477,21551.12,23227.111,24623.771
4741.3349609375,4881.119,5163.228,5431.3584,5782.089,6075.635
4221.671875,4364.467,4672.8496,4932.964,5274.8667,5530.9585
8738.0791015625,9028.365,9669.759,10233.742,10996.779,11585.6455
4463.0263671875,4561.7134,4835.414,5079.818,5243.2676,5292.611
3693.793701171875,3752.3203,3867.3555,3978.0178,4066.817,4099.1074
4644.97314453125,4749.159,4952.215,5139.8555,5307.8286,5405.6357
1027.4659423828125,1028.1138,1029.1707,1030.8982,1029.3298,1032.2733
3404.07177734375,3571.2437,3851.9275,4091.3345,4418.799,4663.709
7665.82666015625,8045.3584,8667.541,9205.7295,9949.238,10506.092
2741.072265625,2877.9548,3101.2305,3291.9685,3554.5137,3749.7397
5814.27587890625,6024.7666,6477.466,6852.3125,7288.6724,7626.995
7502.14453125,7814.5825,8400.229,8910.217,9577.125,10045.081
10318.3642578125,10700.549,11438.673,12081.66,12954.287,13636.643
8532.17578125,8811.228,9237.591,9628.023,10190.919,10583.747
2611.52099609375,2733.4543,2946.4517,3128.5796,3376.562,3558.69
3422.6357421875,3590.5361,3872.443,4112.893,4441.7847,4689.1445
5496.80810546875,5656.4194,5894.4355,6112.8506,6329.8657,6464.275
2763.341064453125,2901.317,3126.376,3318.6377,3583.2803,3780.0657
5864.9072265625,6097.039,6484.929,6826.5947,7166.25,7405.4155
3926.82568359375,3829.701,3808.4548,3867.9438,3850.3398,4126.2354
2710.97509765625,2768.7004,2875.0369,2969.7268,3104.4194,3203.6667
2139.48681640625,2205.86,2327.7703,2428.5493,2560.7542,2666.4097
2637.641357421875,2792.1028,2936.7996,2999.531,2905.4336,3056.3445
3651.483154296875,3741.0842,3954.8254,4315.4355,4175.637,4275.8755
7082.19140625,7177.88,7343.192,7469.586,7533.14,7732.3716
5452.5068359375,5056.409,5181.933,6223.782,6248.8867,6960.189
1290.582763671875,1321.4999,1348.2009,1377.4315,1449.3839,1512.9043
3060.939697265625,3055.248,3078.9753,3124.7644,3129.9255,3155.1306
2004.1524658203125,2003.2805,2061.8762,2202.4358,2178.3699,2227.0251
10553.326171875,10858.125,11377.259,11850.463,12368.205,12674.396
7655.10009765625,7845.075,8111.8,8339.77,8648.289,8880.818
2402.05078125,2444.2866,2518.3845,2594.335,2701.0361,2786.9897
7478.7333984375,7564.423,7678.379,7778.291,7731.0015,7879.6245
11828.892578125,12239.714,12696.001,13165.279,13691.389,14012.901
1547.4644775390625,1569.317,1620.1974,1671.5669,1710.2164,1716.4135
1903.151611328125,1932.0002,2059.311,2179.4097,2283.516,2352.5022
11673.0673828125,11974.214,12449.781,12898.094,13388.65,13653.005
5095.02978515625,5245.073,5429.0986,5655.994,5765.7817,5706.1826
7812.1748046875,8135.1543,8873.392,9506.621,10232.131,10763.535
1528.765380859375,1547.4799,1576.0637,1604.4613,1633.1383,1643.9387
1661.56298828125,1705.9175,1798.2391,1877.7161,1984.0865,2063.162
1915.46826171875,2089.2036,2120.6172,2248.194,2144.658,2387.07
3652.6318359375,3846.5005,3985.7847,4089.3066,4248.3545,4902.426
2726.613525390625,2956.6313,3006.4243,3163.2395,2993.2048,3181.3887
2498.1123046875,2669.2358,2776.946,2940.0693,2785.5361,2747.4712
3021.380859375,2964.1313,2940.5159,2982.2603,2996.811,3106.1816
1333.415771484375,1310.6665,1327.9246,1412.3843,1410.1616,1470.3033
2723.834228515625,2718.2502,2740.2922,2787.021,2776.147,2805.3892
4861.74755859375,4795.1167,4816.29,5085.206,5079.2246,5236.2915
2429.51611328125,2469.7976,2541.743,2603.067,2644.7512,2674.812
4480.12060546875,4498.6064,4544.821,4617.5034,4747.7437,4819.586
1497.4053955078125,1489.2336,1494.1862,1511.3275,1521.8379,1517.4357
10338.19140625,10323.715,10331.035,10505.568,10595.031,10911.241
4000.00927734375,4078.234,4221.6455,4384.9966,4608.9336,4788.3896
10761.1806640625,10921.695,11254.8955,11554.625,11973.027,12268.192
7923.1220703125,7931.2183,8293.241,8640.229,9159.553,9652.273
8263.359375,8395.864,8691.064,9055.033,9546.474,9912.119
1070.578369140625,1078.4423,1095.4419,1119.7273,1151.2981,1177.4337
5895.10595703125,6025.089,6213.618,6379.0513,6615.3843,6785.1143
7908.7822265625,8166.3096,8598.352,8945.495,9373.764,9786.939
1198.9752197265625,1235.9716,1240.429,1254.5305,1246.5072,1269.6857
13147.70703125,13812.481,15051.26,16076.455,17400.666,18548.672
4074.76171875,4202.827,4500.7344,4781.52,5156.8145,5391.031
6255.1689453125,6408.6665,6643.299,6862.581,7122.7964,7263.137
7074.6064453125,7446.3896,7873.457,8195.484,8383.449,8728.973
8485.5126953125,8972.708,9974.166,10859.978,11588.311,12154.246
2152.87109375,2207.2542,2322.8484,2420.8843,2549.6475,2652.5605
1880.405029296875,1910.3892,2036.5725,2124.0261,2218.351,2412.6233
1605.771484375,1525.396,1609.3611,2022.7876,2054.7817,2373.7866
3131.04638671875,3153.3992,3206.0623,3254.0444,3320.517,3365.4565
10484.9833984375,10864.312,11598.828,12326.449,13316.15,14109.29
3437.470703125,3528.864,3724.8735,3876.5474,4053.8892,4221.8975
14624.1962890625,14995.834,15715.242,16328.955,16922.21,17375.678
2256.545654296875,2297.8376,2386.7742,2461.5107,2560.163,2638.263
2710.650390625,2747.5605,2825.0718,2892.5166,2983.4497,3051.9014
6413.326171875,6465.685,6519.77,6590.8286,6692.957,6731.507
1675.6397705078125,1692.2804,1709.9657,1727.3525,1749.4406,1762.2755
18772.03125,19085.646,19735.28,20377.445,20956.14,21183.885
4623.1064453125,4712.098,4969.1855,5223.6357,5571.6924,5750.9946
12667.109375,13043.53,13372.3125,15263.398,15197.798,17849.535
6907.57861328125,7189.5303,7865.922,8470.7295,9227.471,9765.077
6419.7626953125,6622.6694,7133.485,7631.53,8023.155,8238.832
10359.0986328125,10651.096,11207.799,11797.251,12514.963,13169.908
10621.2138671875,10900.366,11445.377,12019.631,12718.84,13354.242
9891.9580078125,10207.958,10883.357,11425.848,12095.822,12695.272
9031.3671875,9177.928,9443.531,9673.242,9987.898,10240.342
2280.796875,2451.4846,2757.4988,3007.7505,3259.3618,3502.8132
3540.861572265625,3673.5486,3930.7988,4175.8633,4437.1753,4579.34
3895.25341796875,4119.185,4758.271,5261.4883,5809.995,6298.116
10937.3310546875,11499.9375,12763.147,13798.131,15050.726,16032.632
9686.15234375,10177.787,11199.869,12019.26,12989.591,13787.418
2597.331787109375,2687.768,2932.549,3162.2573,3379.3047,3497.4749
2597.365234375,3449.085,3863.1624,4706.466,4147.63,4809.1436
6104.8583984375,6160.273,6271.794,6389.8267,6393.4287,6265.6987
12720.697265625,13318.154,15214.973,16911.246,18757.928,20161.74
8694.046875,9134.024,10346.631,11623.723,10851.695,10989.987
2509.5517578125,2613.1714,2813.3682,3006.523,3293.2368,3490.4155
10114.3544921875,10565.838,11283.745,11851.689,12572.787,13322.6
21942.125,22845.922,24844.701,26626.223,29033.45,30771.518
7627.0244140625,7817.306,8164.8457,8474.643,8897.666,9242.06
2488.1884765625,2544.7996,2687.4158,2796.7185,2823.2822,2870.3127
10237.30078125,10514.541,10974.958,11383.393,11824.007,12101.247
6177.1845703125,6395.3447,6759.821,7069.9756,7495.782,7825.213
2845.1884765625,2858.129,2889.7769,2919.315,2961.3716,2989.3623
2241.444091796875,2265.2222,2429.1711,2606.52,2650.6602,2813.558
8462.8876953125,8501.025,8994.578,9343.431,9679.943,10202.661
4242.75,4319.494,4489.4556,4636.2065,4807.665,4932.7026
2984.27880859375,3060.1816,3201.3677,3321.313,3483.1143,3612.4307
7437.6591796875,7601.0967,7997.413,8327.676,8746.009,9147.406
2597.5205078125,2561.1587,2727.8174,2866.7715,2993.1724,3207.0146
7161.38427734375,7154.7627,7195.556,7237.4155,7262.683,7315.3496
7839.12060546875,7809.618,7849.928,7925.8745,7918.28,7999.338
3763.00927734375,3884.0054,4115.043,4304.255,4545.251,4737.4507
14823.9921875,15445.028,16683.781,17862.754,19164.605,19795.605
2759.5888671875,2857.5835,3161.6353,3447.5647,3818.065,4079.8315
4960.091796875,4971.4854,5039.531,5135.744,5252.8457,5426.282
10694.8857421875,11021.355,11652.32,12327.234,13149.687,13899.939
1837.587890625,1920.7909,2108.5918,2271.8281,2486.5708,2648.2222
5238.9921875,5181.543,5333.9756,5801.2305,6208.7383,6882.8115
1845.2808837890625,1929.0095,2118.435,2279.2603,2453.3496,2587.647
3182.55322265625,3214.49,3231.4136,3305.6597,3467.254,3593.363
11851.3251953125,12221.786,12931.253,13549.853,14123.019,14556.388
2801.10302734375,2824.1855,2840.8738,2864.7363,2878.617,2885.7913
3965.159912109375,4146.4946,4248.7017,4310.52,4236.75,4350.496
2460.942626953125,2501.2524,2691.544,2880.3828,2883.288,2947.9292
5305.6806640625,5321.128,5342.2344,5765.126,5840.9863,5883.199
2033.68359375,1989.396,2050.2307,2255.3652,2211.8076,2295.7595
1676.25830078125,1653.1871,1710.064,1826.7013,1944.9409,2032.0985
5377.10888671875,5508.488,5694.231,5927.7935,6023.4336,5935.8477
1369.5264892578125,1371.0288,1375.4354,1390.859,1404.4797,1407.3341
20194.619140625,20640.93,21309.455,21908.305,22684.168,23200.158
1760.63671875,1808.9586,1857.7083,1909.0237,2011.2268,2147.2126
9615.412109375,9717.787,9755.037,9874.634,9785.102,9802.777
1541.851806640625,1563.0618,1669.5938,1773.7153,1904.8315,2009.9172
1139.1707763671875,1149.5554,1164.3027,1204.6813,1200.188,1237.1792
8403.587890625,8576.765,8920.82,9207.406,9526.175,9788.24
6841.3916015625,7179.21,8056.2383,8933.268,9894.751,10401.479
5217.21728515625,5333.434,5656.873,6007.368,6184.46,6109.442
3921.56884765625,4102.273,4450.0234,4762.053,4957.466,5028.907
4132.140625,4332.3086,4774.915,5155.3584,5362.9854,5535.801
13402.71875,13823.752,14881.229,15938.707,17485.758,18553.025
4809.369140625,4856.122,4933.707,4988.644,4949.1787,4915.544
8776.2275390625,9302.306,9583.656,9827.939,9251.921,9602.174
3219.49365234375,3304.561,3454.3374,3593.2075,3790.2437,3959.651
26760.4296875,28053.094,30358.0,32389.326,33852.977,34577.96
9538.4091796875,9907.152,10643.006,11253.227,11984.187,12548.723
3300.260498046875,3442.2363,3771.683,4067.401,4340.371,4550.5894
8710.1904296875,9029.355,9708.305,10276.996,11008.173,11562.357
7107.61376953125,7269.332,7533.188,7771.5093,7916.2046,8014.938
3501.7255859375,3559.1848,3657.3296,3754.7607,3826.8525,3819.358
2230.373046875,2256.6606,2268.7092,2347.8457,2461.7583,2531.8586
2893.1416015625,2920.2778,2941.926,3030.9573,3146.5151,3194.6897
19768.83984375,20495.05,21979.05,23204.14,24763.918,25976.377
19435.7109375,20337.557,22072.459,23631.578,25710.406,27422.38
2755.22900390625,2831.6128,2979.8877,3105.0547,3271.944,3405.4556
5273.4970703125,5354.91,5494.0786,5638.8135,5833.6494,5999.2593
2100.6083984375,2143.3252,2206.7693,2263.725,2335.8208,2383.404
6920.296875,7257.285,7954.704,8526.118,9267.492,9862.35
4690.24609375,4763.5244,4766.8584,4805.4707,4770.969,4874.2124
1645.1246337890625,1670.4526,1769.4197,1874.9531,2028.7974,2124.9502
1932.3062744140625,1930.5857,1980.7565,2025.215,2051.9177,2075.8674
1138.571533203125,1127.6714,1118.4711,1194.0728,1201.3729,1220.4734
5745.146484375,5736.7305,5742.09,5845.553,5867.8047,6013.1323
9893.412109375,9868.18,10252.405,10622.867,10991.035,11394.76
5839.52734375,6132.787,6961.6396,7720.25,8745.779,9479.806
1158.019775390625,1160.1827,1174.2579,1185.6215,1199.3739,1212.6097
11126.3046875,11442.019,11980.588,12485.111,12943.205,13172.252
9541.6484375,9720.791,9967.778,10191.896,10486.147,10672.15
3837.021240234375,3871.198,3903.514,3941.582,4005.5369,4045.4663
23208.36328125,24131.188,25843.816,27331.977,28928.213,30025.625
4789.77490234375,4910.999,5187.923,5412.576,5695.0615,5928.612
4368.2138671875,4529.0,4868.9087,5146.7593,5499.3613,5780.033
21545.19140625,22738.91,24975.242,26828.777,28924.078,30596.293
26495.953125,28167.645,31569.174,34360.17,37805.312,40552.703
2932.392578125,3087.503,3203.1958,3352.6753,3330.6628,3277.4238
998.8465576171875,993.8664,996.6627,1004.54584,1003.9333,1009.88556
5656.28125,5810.1035,6026.109,6197.3857,6440.6646,6658.8516
12876.142578125,13495.025,14800.895,15908.366,17003.994,17892.34
3975.05908203125,4102.2373,4512.7783,4893.1978,5139.745,5342.784
2812.76220703125,2944.393,3222.9902,3464.5264,3695.8389,3869.6428
5432.2890625,5481.782,5503.7793,5704.501,5749.8696,6250.9873
6454.2177734375,6690.489,7409.573,8029.3564,8450.534,8905.955
3394.55224609375,3445.8174,3541.7664,3639.4473,3716.3452,3705.9536
4689.623046875,4684.7573,4767.4727,5016.314,4956.189,5133.7837
8507.7353515625,8852.365,9509.5,10052.73,10744.912,11285.223
8475.646484375,8453.496,8631.816,8804.529,8917.803,8937.989
755.1864624023438,727.5092,763.978,820.7977,858.2434,860.5227
1731.7479248046875,1785.8911,2005.3643,2199.6995,2452.0452,2661.8496
5357.81103515625,5608.302,6109.284,6509.245,7008.166,7445.2363
3064.8408203125,3058.8245,3063.3552,3075.0166,3067.4404,3090.5405
2293.883056640625,2364.033,2513.4824,2633.6519,2783.1016,2909.371
3491.244140625,3642.7634,3956.1328,4215.093,4483.695,4706.8413
25677.701171875,26885.62,29343.29,31351.256,33861.22,35858.727
3561.671142578125,3724.9949,4068.2515,4338.1504,4673.1025,4970.684
2500.566650390625,2499.552,2507.7468,2525.8533,2520.5461,2548.6035
2843.130126953125,2905.1934,2995.8257,3082.189,3145.2373,3166.9102
5560.0771484375,5795.2163,6217.8584,6578.675,6984.0874,7280.038
743.2477416992188,748.51776,750.2178,810.9083,797.9882,814.5634
1267.6671142578125,1240.7852,1237.8257,1274.8192,1286.6571,1413.5444
24507.11328125,25491.871,27123.48,29102.65,31863.834,34248.492
6233.56396484375,6401.3516,6632.208,6915.424,7052.2715,6984.4424
5701.09619140625,5912.2627,6278.9326,6589.9395,6976.931,7261.4316
4091.6103515625,4279.375,4650.151,4957.546,5361.5967,5684.837
1284.840576171875,1293.3508,1298.0303,1302.09,1297.0701,1297.6416
3769.982177734375,3877.8765,4055.4111,4215.291,4394.787,4507.586
7261.5341796875,7422.6797,7744.97,8062.8257,8473.82,8784.283
8959.384765625,9013.657,9122.629,9263.223,9447.833,9496.55
9183.7197265625,9341.375,9643.084,9874.312,10136.451,10388.7
8346.0498046875,8617.682,8998.17,9303.374,9708.278,10076.559
6900.13330078125,6901.621,7132.2104,7320.6494,7541.817,7778.853
2165.753662109375,2162.9573,2133.9177,2272.769,2293.5269,2476.1523
3819.407958984375,3861.1873,4084.3064,4276.9062,4392.466,4508.0254
2288.048583984375,2352.2014,2467.2827,2568.014,2670.996,2744.7156
1344.94873046875,1369.0059,1405.1414,1437.2839,1480.4071,1510.7529
1359.78955078125,1394.5406,1464.5062,1522.2703,1584.6678,1635.3271
1159.752685546875,1168.5613,1189.4817,1207.0142,1228.8662,1248.1774
9793.4443359375,10097.404,10571.376,11096.867,11812.977,12441.505
8749.4189453125,8739.247,8808.144,8968.9,8909.108,8962.766
3549.71337890625,3604.8389,3702.4968,3786.611,3881.6553,3948.1863
13356.0908203125,13926.564,15038.626,15967.751,17185.723,18148.547
1852.4891357421875,1910.0415,2021.7749,2112.7988,2229.3484,2322.299
7109.01171875,7301.9736,7645.7666,7942.372,8276.054,8513.675
5191.47802734375,5469.09,5854.013,6175.949,6565.5386,6873.4775
6890.7275390625,6985.5728,7101.779,7216.2764,7388.877,7495.6846
6372.82275390625,6376.197,6397.5054,6423.431,6411.001,6472.619
3060.6953125,3179.574,3396.0073,3583.6543,3778.7642,3916.3008
2746.460205078125,2772.5474,2828.565,2873.286,2920.103,2962.0288
1480.976318359375,1530.9497,1604.321,1680.5809,1768.9731,1800.748
11100.38671875,11641.492,12714.492,13630.916,14842.07,15827.572
11430.853515625,11717.623,12353.732,12885.561,13568.594,14152.5625
1550.275634765625,1620.0222,1750.0977,1858.396,1999.0659,2107.3643
1509.717041015625,1538.8652,1580.8,1621.2224,1666.3196,1687.4932
1946.9697265625,2041.4656,2210.8525,2352.0083,2536.295,2677.4504
13417.810546875,13857.115,14677.275,15378.654,16268.576,16924.705
2967.271240234375,3110.358,3342.1345,3582.189,3907.3857,4193.559
1994.414794921875,1999.2894,2001.1228,2005.8053,2003.4503,2020.6267
2778.782958984375,2821.8953,2918.395,3001.9387,3072.9731,3132.8389
1821.9349365234375,1974.537,1980.8427,2082.3066,2027.4664,2187.9744
3981.45556640625,4073.8098,4275.606,4435.904,4632.818,4801.2524
3722.073974609375,3930.1873,4240.6084,4499.438,4794.994,5029.34
5160.8564453125,5252.716,5380.628,5508.54,5624.105,5665.59
6120.88720703125,6185.389,6204.896,6239.033,6185.849,6214.7876
2731.67138671875,2793.7942,2928.0596,3039.1362,3167.9622,3269.878
1163.5731201171875,1174.4723,1200.7551,1223.2347,1246.0548,1266.3773
1652.2796630859375,1639.6082,1641.336,1650.6238,1650.9838,1678.3428
10912.21875,11237.576,11875.393,12408.578,13030.627,13495.015
11792.818359375,12143.298,12692.074,13183.975,13731.215,14069.396
1817.841796875,1837.681,1867.2134,1895.6587,1933.7065,1956.1729
2547.1748046875,2591.3223,2682.8718,2759.7737,2842.7788,2908.6948
2485.02587890625,2520.2014,2608.4075,2683.4004,2778.7488,2857.313
2367.47802734375,2423.0244,2534.592,2628.5938,2752.505,2853.153
5634.796875,5689.213,5772.2266,5842.9277,5940.24,6030.8013
2650.199951171875,2811.2856,3032.7012,3211.8237,3422.0437,3601.1663
3214.046142578125,3285.8416,3417.363,3527.5317,3648.8413,3740.4421
2423.065185546875,2562.4907,2787.315,2970.892,3174.2217,3345.018
1613.395751953125,1645.3898,1683.401,1717.89,1755.1675,1778.6493
1782.5509033203125,1829.4348,1937.7986,2028.4702,2145.68,2243.4285
3375.99462890625,3564.6526,3926.4414,4221.462,4597.2256,4907.7734
3492.78564453125,3495.5469,3495.7515,3502.3992,3517.791,3530.7798
1891.1671142578125,1994.3401,2138.9326,2254.155,2418.328,2568.1924
2138.246826171875,2220.0466,2346.854,2461.1594,2555.4614,2616.186
2199.700927734375,2268.3264,2364.573,2450.5684,2525.7432,2573.5818
1775.0084228515625,1768.3379,1768.1669,1795.704,1805.667,1833.6316
1688.294189453125,1780.6306,1916.6857,2027.4894,2157.1372,2265.6797
7343.8310546875,7444.796,7522.9365,7595.975,7575.0303,7570.197
8093.4130859375,8435.152,8892.576,9294.152,9762.215,10084.008
13810.984375,14167.235,14807.546,15369.388,16012.837,16452.266
5261.20361328125,5242.961,5254.4014,5281.817,5279.962,5303.3066
12553.8759765625,13025.553,13962.674,14748.109,15699.773,16418.719
6183.169921875,6197.6587,6387.855,6549.6016,6608.61,6707.659
15994.966796875,17557.715,18728.594,19521.771,20834.291,23969.229
3403.0712890625,3609.1182,4131.3965,4572.138,5028.3057,5424.9727
5587.953125,5816.0303,6202.305,6518.701,6809.863,7054.439
12582.0966796875,13214.372,14478.924,15463.615,16640.062,17754.316
